Hour,Day,Month,Year,batteryLevel,weather_code_encoded,sunshine_duration_hours,precipitation (mm),soil_temperature_0_to_7cm (°F),vapour_pressure_deficit (kPa)
11,24,9,2022,93.0,1,1.0,0.0,81.8,1.12
13,10,8,2023,100.0,0,1.0,0.0,93.6,1.96
8,12,10,2022,46.5,2,1.0,0.0,76.0,0.23
15,29,8,2022,100.0,8,0.0,7.5,84.3,0.49
14,13,7,2023,100.0,4,1.0,0.1,91.6,1.5
16,29,11,2022,100.0,0,1.0,0.0,74.4,1.45
7,1,3,2022,46.5,0,0.0,0.0,59.3,0.05
17,26,9,2022,100.0,2,1.0,0.0,86.6,1.41
9,24,10,2023,72.0,0,1.0,0.0,70.7,0.94
8,18,11,2022,51.0,1,0.29747500000000004,0.0,56.0,0.52
10,9,3,2022,44.5,2,1.0,0.0,74.2,0.74
11,28,1,2022,58.0,1,1.0,0.0,62.1,0.4
14,28,10,2022,100.0,1,1.0,0.0,82.3,1.52
12,11,6,2022,91.5,4,0.5351722222222222,0.1,80.7,0.85
5,25,6,2023,55.0,1,0.0,0.0,73.9,0.36
7,21,3,2022,50.0,0,0.0,0.0,54.2,0.23
13,9,11,2022,63.5,3,0.5397805555555556,0.0,75.0,0.84
7,23,1,2023,50.0,1,0.0,0.0,61.1,0.31
15,19,2,2022,74.5,0,1.0,0.0,72.0,1.22
10,16,12,2021,70.0,0,1.0,0.0,71.0,0.4
16,28,1,2022,79.5,3,0.0,0.0,62.4,0.45
12,21,10,2022,100.0,0,1.0,0.0,68.4,1.51
7,20,6,2022,55.0,1,1.0,0.0,78.9,0.21
12,19,10,2023,100.0,1,1.0,0.0,76.7,1.69
14,16,9,2023,100.0,7,1.0,1.6,92.2,1.13
11,2,1,2024,100.0,1,1.0,0.0,58.2,0.67
14,12,2,2023,53.0,3,1.0,0.0,66.8,0.67
14,4,10,2022,100.0,3,1.0,0.0,78.6,1.33
7,22,12,2023,50.0,1,0.0,0.0,55.0,0.07
13,26,7,2022,100.0,1,1.0,0.0,89.8,1.63
7,12,3,2022,50.0,3,0.0,0.0,72.8,0.35
9,2,9,2022,54.0,4,0.0,0.1,77.1,0.24
12,22,1,2023,42.0,4,1.0,0.3,69.4,0.67
13,20,11,2022,56.0,6,0.0,1.2,55.7,0.09
13,23,6,2023,100.0,4,1.0,0.1,82.7,1.02
8,5,2,2023,56.0,2,0.0,0.0,57.7,0.25
17,24,8,2022,100.0,2,0.0,0.0,86.0,0.82
7,6,3,2023,50.5,3,0.0,0.0,64.9,0.04
17,17,4,2022,99.5,4,0.6419111111111111,0.1,82.9,0.66
16,16,1,2023,100.0,0,1.0,0.0,62.9,1.07
15,21,5,2023,100.0,4,1.0,0.2,90.7,1.65
10,9,6,2023,73.0,4,1.0,0.1,81.8,1.24
10,29,5,2023,71.5,1,1.0,0.0,76.6,1.73
5,24,6,2023,50.0,0,0.0,0.0,74.0,0.07
9,3,12,2022,60.0,3,0.0,0.0,64.4,0.36
17,19,9,2022,100.0,4,0.0,0.2,81.4,0.53
10,2,5,2023,86.0,2,1.0,0.0,75.8,1.1
13,25,1,2023,100.0,0,1.0,0.0,74.0,1.27
15,15,6,2022,100.0,4,1.0,0.4,95.5,1.77
13,23,8,2022,100.0,4,1.0,0.4,92.4,1.49
10,30,12,2022,91.5,1,1.0,0.0,62.0,0.61
16,23,9,2023,100.0,1,1.0,0.0,90.5,2.65
7,12,11,2023,52.5,3,0.0,0.0,71.9,0.06
17,24,6,2022,100.0,4,0.0,0.2,86.6,0.62
9,24,3,2022,45.5,8,0.0,3.8,71.1,0.16
7,8,12,2022,33.5,3,0.0,0.0,62.9,0.01
16,7,8,2023,100.0,4,1.0,0.1,89.8,1.63
9,29,3,2022,59.5,0,1.0,0.0,65.9,0.47
13,24,3,2023,100.0,0,1.0,0.0,83.3,2.38
17,16,8,2023,100.0,6,1.0,1.0,88.5,1.23
6,5,7,2023,52.0,0,0.0,0.0,79.0,0.11
13,9,1,2022,100.0,0,1.0,0.0,75.1,1.37
15,29,9,2022,44.0,1,1.0,0.0,75.4,1.05
8,23,10,2022,52.5,0,1.0,0.0,62.3,0.37
8,26,3,2023,56.0,1,1.0,0.0,72.8,0.23
12,27,5,2022,88.5,4,1.0,0.1,82.7,1.4
15,11,4,2022,99.5,0,1.0,0.0,77.6,1.7
13,27,9,2022,79.0,4,0.0,0.1,80.8,0.83
13,20,6,2022,100.0,1,1.0,0.0,93.6,2.18
12,28,8,2022,89.5,5,0.0,0.9,82.1,0.64
14,28,12,2022,100.0,0,1.0,0.0,63.4,1.34
7,30,9,2023,50.0,3,0.0,0.0,76.4,0.13
7,8,11,2022,37.0,1,0.0,0.0,69.8,0.09
7,11,11,2023,50.0,3,0.0,0.0,68.2,0.0
10,3,11,2023,83.5,1,1.0,0.0,68.4,0.86
18,4,7,2023,100.0,0,1.0,0.0,92.3,1.46
8,9,9,2023,65.5,0,1.0,0.0,76.2,0.6
9,5,7,2023,61.5,4,1.0,0.2,85.3,0.93
14,25,7,2022,100.0,0,1.0,0.0,89.4,1.92
13,12,3,2023,100.0,0,1.0,0.0,77.4,1.47
12,21,12,2023,100.0,1,1.0,0.0,62.8,1.0
17,30,5,2023,100.0,1,1.0,0.0,86.8,1.8
17,20,6,2022,100.0,4,0.5327194444444444,0.2,90.0,1.11
8,29,3,2023,61.5,2,0.38090277777777776,0.0,70.4,0.32
13,24,8,2023,100.0,0,1.0,0.0,90.8,2.1
15,27,8,2022,76.0,8,0.0,3.0,84.8,0.72
8,5,9,2023,66.0,1,1.0,0.0,75.9,0.7
14,10,8,2022,100.0,1,1.0,0.0,91.8,2.56
11,10,10,2022,88.5,0,1.0,0.0,79.9,1.21
12,24,5,2023,100.0,8,1.0,4.6,82.1,0.86
11,26,11,2023,53.5,6,0.0,1.0,66.3,0.09
13,20,10,2022,100.0,3,1.0,0.0,68.3,1.16
11,2,5,2023,100.0,2,1.0,0.0,77.9,1.24
10,4,7,2023,73.0,1,1.0,0.0,87.5,1.73
10,31,7,2022,74.5,0,1.0,0.0,85.8,1.66
14,6,5,2023,100.0,1,1.0,0.0,89.6,2.42
6,26,10,2022,40.5,0,0.0,0.0,67.3,0.05
14,13,5,2023,100.0,8,0.4728388888888889,3.3,88.6,0.94
12,25,11,2023,53.5,1,1.0,0.0,67.2,0.95
9,30,1,2023,64.5,0,1.0,0.0,64.4,0.26
16,18,11,2022,100.0,0,1.0,0.0,64.7,0.93
12,20,9,2022,100.0,4,1.0,0.1,84.8,1.22
16,1,11,2023,100.0,1,1.0,0.0,78.5,1.46
14,5,5,2023,100.0,1,1.0,0.0,88.0,2.47
7,4,12,2022,50.0,1,0.0,0.0,60.7,0.03
9,24,6,2022,58.0,5,1.0,0.5,85.1,1.26
7,19,2,2023,57.0,0,0.0,0.0,54.2,0.11
15,28,10,2022,100.0,0,1.0,0.0,82.6,1.54
18,12,8,2022,100.0,1,1.0,0.0,87.3,1.12
11,9,10,2023,75.0,1,1.0,0.0,74.1,1.85
13,2,10,2023,100.0,0,1.0,0.0,83.9,1.55
7,15,2,2022,81.0,1,0.0,0.0,43.9,0.24
12,7,6,2022,100.0,3,1.0,0.0,88.2,1.58
6,11,4,2023,49.5,0,0.0,0.0,64.0,0.32
14,1,2,2023,100.0,1,1.0,0.0,77.3,1.12
9,23,5,2023,67.0,2,0.0,0.0,77.5,0.65
13,17,11,2022,74.5,1,1.0,0.0,66.4,0.95
10,27,4,2023,77.5,4,1.0,0.1,76.4,0.91
16,23,3,2023,100.0,0,1.0,0.0,84.3,1.46
7,23,12,2022,6.5,0,0.0,0.0,61.8,0.24
8,12,2,2022,87.5,3,0.17581666666666668,0.0,53.4,0.0
13,17,5,2023,100.0,4,1.0,0.1,88.5,1.63
16,15,5,2023,100.0,1,1.0,0.0,92.0,2.86
14,30,9,2022,100.0,0,1.0,0.0,79.1,0.95
7,7,2,2022,39.0,3,0.0,0.0,55.4,0.17
7,5,4,2023,51.0,0,0.18841944444444442,0.0,71.9,0.13
13,19,4,2022,100.0,0,1.0,0.0,81.2,2.16
7,23,6,2022,64.5,0,1.0,0.0,75.3,0.51
11,11,4,2022,100.0,0,1.0,0.0,69.8,1.41
8,14,7,2022,53.0,7,0.0,1.9,77.6,0.19
13,10,5,2022,100.0,0,1.0,0.0,88.7,2.51
14,29,9,2022,41.0,3,1.0,0.0,74.1,0.93
11,10,7,2023,78.0,4,1.0,0.1,86.6,1.38
7,17,12,2021,35.0,0,0.0,0.0,65.3,0.05
11,10,3,2022,58.0,2,0.9674111111111111,0.0,75.5,0.89
11,8,12,2023,55.0,1,1.0,0.0,64.5,1.01
6,20,7,2023,50.0,1,0.0,0.0,77.4,0.02
15,12,5,2023,100.0,1,0.0016416666666666667,0.0,89.3,2.43
10,23,12,2022,11.0,3,0.0,0.0,63.1,0.29
8,7,7,2023,57.0,4,0.0,0.1,80.5,0.42
7,22,3,2022,45.5,0,0.0,0.0,61.3,0.24
10,17,12,2021,52.0,0,1.0,0.0,70.7,0.44
7,7,4,2023,51.0,1,0.0,0.0,70.1,0.18
16,3,12,2023,38.5,1,1.0,0.0,79.7,0.62
7,28,11,2023,50.0,1,0.0,0.0,55.2,0.46
8,1,1,2024,52.0,3,0.0,0.0,48.2,0.0
9,22,2,2022,74.0,0,1.0,0.0,64.7,0.4
15,13,3,2023,100.0,1,1.0,0.0,75.4,0.66
13,4,3,2023,100.0,0,1.0,0.0,82.0,1.3
17,20,9,2023,100.0,9,0.8348777777777777,14.2,85.1,0.59
11,16,10,2023,77.0,1,1.0,0.0,72.8,0.94
12,5,10,2023,100.0,1,1.0,0.0,85.5,1.57
6,10,10,2023,50.0,1,0.0,0.0,63.7,0.27
10,8,2,2023,77.5,0,1.0,0.0,65.6,0.98
12,11,10,2023,63.5,4,0.0,0.1,77.2,0.74
8,9,4,2022,60.5,0,1.0,0.0,62.4,0.69
11,26,3,2022,91.5,0,1.0,0.0,68.9,1.32
7,17,4,2023,50.5,3,0.0,0.0,69.3,0.18
16,23,5,2023,100.0,3,0.2880416666666667,0.0,79.7,0.48
11,16,5,2023,100.0,1,1.0,0.0,86.5,2.19
11,2,12,2021,92.0,0,1.0,0.0,65.2,1.13
16,19,10,2022,100.0,0,1.0,0.0,69.2,1.25
18,20,6,2023,100.0,5,0.0,0.9,79.4,0.16
12,26,10,2022,100.0,1,1.0,0.0,80.6,1.32
11,17,8,2023,92.5,3,0.0,0.0,83.5,0.73
14,21,10,2023,100.0,0,1.0,0.0,84.2,1.41
13,12,9,2022,100.0,2,0.959913888888889,0.0,82.9,0.99
14,28,8,2022,100.0,4,1.0,0.2,85.1,0.75
13,22,10,2023,100.0,1,1.0,0.0,81.2,2.01
11,12,5,2023,100.0,2,1.0,0.0,86.4,2.28
7,11,1,2023,32.0,0,0.0,0.0,44.9,0.06
11,22,4,2023,100.0,4,1.0,0.1,83.3,1.93
8,9,4,2023,47.0,4,0.0,0.3,68.6,0.18
6,27,6,2022,63.5,1,0.0,0.0,76.0,0.08
8,21,8,2023,55.5,4,1.0,0.1,80.7,0.74
10,13,9,2023,84.0,4,1.0,0.2,85.4,1.35
17,21,8,2023,100.0,0,1.0,0.0,89.8,2.36
17,6,8,2023,99.5,1,1.0,0.0,88.4,1.12
14,25,4,2022,100.0,1,1.0,0.0,89.9,2.29
7,9,11,2022,50.0,3,0.0,0.0,70.6,0.43
9,14,2,2022,92.5,0,1.0,0.0,50.0,0.54
7,2,1,2023,84.0,3,0.0,0.0,62.5,0.01
10,29,12,2022,100.0,0,1.0,0.0,57.2,0.43
14,8,2,2023,100.0,0,1.0,0.0,78.2,1.97
11,24,3,2022,49.0,7,0.0,1.9,72.1,0.27
8,18,7,2022,53.0,1,1.0,0.0,79.1,0.36
9,23,9,2022,61.0,1,1.0,0.0,80.0,0.92
8,8,7,2023,50.5,8,0.0,5.4,78.4,0.2
7,22,4,2023,64.5,1,0.3441138888888889,0.0,66.6,0.28
12,15,5,2023,100.0,0,1.0,0.0,87.6,2.52
17,11,5,2022,100.0,0,1.0,0.0,91.0,3.02
16,4,9,2023,100.0,1,1.0,0.0,89.0,2.84
15,14,7,2023,100.0,5,1.0,0.7,90.9,1.45
14,6,4,2022,97.0,0,1.0,0.0,82.3,1.27
10,16,9,2022,68.5,0,1.0,0.0,80.3,0.95
10,16,3,2023,84.5,0,1.0,0.0,61.0,0.97
10,8,9,2023,70.0,0,1.0,0.0,82.8,1.13
9,10,1,2023,59.0,1,1.0,0.0,54.0,0.17
6,19,8,2022,62.0,0,0.0,0.0,75.8,0.08
16,5,2,2023,100.0,0,1.0,0.0,72.6,1.36
11,9,4,2023,53.0,3,1.0,0.0,72.7,0.79
10,7,2,2023,76.5,0,1.0,0.0,62.3,0.84
13,9,10,2022,100.0,0,1.0,0.0,81.6,1.75
18,15,6,2023,100.0,1,0.0,0.0,86.9,1.01
7,6,10,2023,50.5,1,0.0,0.0,75.4,0.03
9,8,2,2022,77.5,5,0.0,0.5,53.2,0.09
15,25,8,2022,100.0,4,0.0,0.1,85.2,0.53
10,29,4,2023,69.0,2,0.0,0.0,79.6,1.2
7,7,7,2022,62.0,1,0.9347388888888889,0.0,77.9,0.2
12,13,7,2023,73.0,4,1.0,0.1,89.9,1.35
11,9,2,2022,100.0,0,1.0,0.0,55.8,0.52
15,26,9,2022,100.0,1,1.0,0.0,88.1,1.93
9,29,6,2023,63.0,6,1.0,1.2,83.1,0.38
17,13,6,2023,100.0,0,1.0,0.0,91.7,1.32
11,28,10,2023,100.0,1,1.0,0.0,79.9,1.47
15,10,11,2023,100.0,0,1.0,0.0,89.3,1.75
8,2,3,2023,50.0,3,0.0,0.0,65.6,0.03
12,31,10,2022,100.0,0,1.0,0.0,82.8,1.62
9,15,3,2022,69.0,7,0.0,1.9,63.7,0.19
11,31,1,2023,79.5,1,1.0,0.0,72.2,0.56
8,2,6,2022,59.0,0,1.0,0.0,75.7,0.57
9,1,9,2022,61.5,1,1.0,0.0,81.3,0.67
14,21,12,2021,64.0,1,0.0,0.0,69.2,0.32
6,16,10,2022,44.5,0,0.0,0.0,69.6,0.17
16,24,6,2022,100.0,8,0.8619888888888888,3.2,89.7,0.78
8,5,10,2022,56.5,0,1.0,0.0,64.9,0.36
10,2,1,2024,83.0,0,1.0,0.0,55.7,0.47
11,4,4,2023,100.0,0,1.0,0.0,83.2,1.8
16,11,1,2023,100.0,0,1.0,0.0,70.1,1.44
12,19,9,2022,80.5,3,1.0,0.0,83.1,1.15
10,11,7,2022,58.5,4,1.0,0.1,84.4,0.9
11,2,6,2023,85.5,2,1.0,0.0,80.8,1.15
15,13,2,2022,92.0,0,1.0,0.0,69.6,0.71
6,13,9,2023,58.0,3,0.0,0.0,76.1,0.0
8,3,7,2023,57.5,0,1.0,0.0,81.6,0.77
7,5,7,2022,60.5,0,0.9484333333333334,0.0,78.7,0.16
9,25,7,2022,57.5,1,1.0,0.0,81.9,0.92
9,18,12,2021,57.0,1,1.0,0.0,68.1,0.26
14,22,11,2022,100.0,3,0.8664638888888889,0.0,71.9,0.64
7,16,11,2022,34.5,3,0.0,0.0,72.7,0.02
14,7,1,2024,100.0,1,1.0,0.0,66.6,0.79
14,22,7,2023,100.0,0,1.0,0.0,92.6,1.65
16,12,10,2022,78.0,6,0.0,1.1,79.5,0.38
14,7,4,2022,60.5,9,0.0,8.2,75.0,0.17
11,13,8,2022,74.0,4,1.0,0.2,86.4,1.24
12,25,12,2021,100.0,0,1.0,0.0,66.3,1.16
18,24,4,2022,100.0,0,1.0,0.0,85.4,2.16
10,5,5,2023,85.5,1,1.0,0.0,74.9,1.43
11,4,3,2022,62.5,0,1.0,0.0,72.8,1.55
7,4,12,2023,0.0,1,0.0,0.0,69.2,0.03
9,18,2,2022,70.5,3,0.0,0.0,68.1,0.15
15,21,2,2023,100.0,2,1.0,0.0,77.0,0.84
8,6,1,2022,54.5,1,0.04264444444444445,0.0,54.5,0.01
7,7,9,2023,61.5,0,0.3151,0.0,75.9,0.23
10,25,11,2022,90.5,2,1.0,0.0,73.1,0.5
12,10,12,2023,77.5,1,1.0,0.0,75.1,1.4
10,17,4,2022,81.0,1,1.0,0.0,78.9,1.07
8,17,12,2023,0.0,2,0.0,0.0,66.3,0.14
14,24,12,2023,74.0,3,1.0,0.0,70.1,1.08
16,3,9,2022,100.0,8,0.0,2.8,83.6,0.46
10,9,1,2024,2.5,2,0.0,0.0,66.2,0.58
8,18,4,2022,58.0,2,1.0,0.0,71.8,0.46
9,31,8,2022,47.0,4,0.3290472222222222,0.4,80.2,0.37
15,5,8,2022,87.5,8,0.042569444444444444,6.4,89.8,0.93
7,18,5,2022,56.5,0,0.9592861111111111,0.0,73.1,0.25
11,10,11,2023,98.5,0,1.0,0.0,81.2,1.73
8,4,12,2021,52.0,3,0.0,0.0,54.1,0.05
8,26,10,2022,46.0,1,0.9756055555555555,0.0,69.1,0.26
7,8,1,2024,24.5,2,0.0,0.0,53.0,0.3
16,28,3,2023,100.0,2,1.0,0.0,88.9,1.13
9,7,4,2023,66.0,1,1.0,0.0,76.5,1.2
7,20,3,2022,12.0,0,0.0,0.0,66.8,0.11
10,21,10,2022,79.0,0,1.0,0.0,62.0,1.0
14,4,12,2023,37.0,1,1.0,0.0,76.2,1.11
7,14,6,2023,51.0,1,1.0,0.0,77.6,0.27
6,5,4,2022,55.5,0,0.0,0.0,67.2,0.07
7,11,10,2023,54.5,3,0.0,0.0,71.7,0.26
11,19,8,2023,99.0,1,1.0,0.0,87.7,1.54
7,19,4,2023,54.0,1,0.0,0.0,58.9,0.25
10,21,11,2023,76.0,2,1.0,0.0,72.7,0.83
8,29,12,2021,53.5,0,0.06332222222222222,0.0,63.1,0.12
9,28,7,2023,64.0,4,1.0,0.1,81.5,0.72
14,18,11,2022,100.0,0,1.0,0.0,64.4,0.89
10,6,7,2023,72.5,0,1.0,0.0,87.9,1.79
8,28,8,2022,53.0,2,1.0,0.0,77.8,0.25
8,13,2,2022,79.0,5,0.0,0.5,59.8,0.08
7,27,11,2022,83.0,3,0.0,0.0,70.9,0.09
17,13,8,2023,100.0,4,1.0,0.1,95.3,1.35
7,29,7,2023,51.5,0,0.7584694444444444,0.0,78.2,0.16
10,25,6,2022,65.0,2,1.0,0.0,83.4,1.09
6,29,9,2023,56.0,3,0.0,0.0,76.4,0.44
12,15,4,2022,81.5,4,1.0,0.2,82.7,1.45
7,28,11,2022,79.5,0,0.0,0.0,62.0,0.01
9,22,3,2023,66.5,0,1.0,0.0,63.3,0.58
12,4,4,2022,100.0,1,1.0,0.0,76.0,1.56
13,7,1,2024,84.5,1,1.0,0.0,66.1,0.79
14,19,9,2022,100.0,4,1.0,0.2,84.8,1.21
12,25,12,2023,30.5,5,0.0,0.7,66.1,0.15
13,5,4,2023,100.0,1,1.0,0.0,92.1,3.35
15,10,12,2023,100.0,3,0.0,0.0,76.5,1.06
17,15,5,2022,100.0,0,1.0,0.0,86.7,1.31
17,18,5,2023,100.0,1,1.0,0.0,90.1,1.52
13,7,6,2023,100.0,8,1.0,5.3,84.6,0.82
10,1,12,2023,72.5,1,1.0,0.0,66.9,0.4
10,12,6,2022,72.0,4,1.0,0.2,80.9,0.84
10,24,1,2023,75.5,1,1.0,0.0,55.6,0.43
16,30,12,2023,99.5,0,1.0,0.0,62.5,0.68
16,23,5,2022,100.0,1,1.0,0.0,88.4,1.71
10,23,12,2023,49.0,0,1.0,0.0,62.0,0.62
12,3,10,2023,100.0,0,1.0,0.0,82.9,1.65
13,21,6,2023,73.0,1,1.0,0.0,82.4,1.84
10,22,12,2021,10.5,3,1.0,0.0,60.7,0.33
11,1,2,2023,90.0,3,0.0,0.0,69.3,0.37
8,29,6,2023,57.5,4,1.0,0.2,82.4,0.38
15,4,4,2022,99.5,0,1.0,0.0,80.4,1.61
11,4,1,2023,96.0,1,0.07418333333333334,0.0,72.5,0.68
10,6,11,2022,70.0,1,1.0,0.0,76.9,0.8
10,2,10,2022,82.0,0,1.0,0.0,74.6,1.27
15,2,1,2023,100.0,0,1.0,0.0,76.6,1.3
16,10,3,2023,100.0,2,1.0,0.0,81.6,1.1
15,25,4,2023,100.0,4,1.0,0.2,86.5,1.41
15,15,7,2023,100.0,1,1.0,0.0,92.0,1.73
13,10,10,2022,100.0,4,1.0,0.2,84.1,1.58
6,13,7,2023,53.0,1,0.0,0.0,77.9,0.01
7,5,8,2022,50.0,1,0.6236055555555555,0.0,78.6,0.19
13,14,12,2021,55.5,2,1.0,0.0,75.9,0.89
9,18,12,2023,13.5,0,1.0,0.0,60.6,0.47
8,3,9,2022,54.0,3,1.0,0.0,77.1,0.22
9,1,11,2022,59.0,0,1.0,0.0,74.2,0.39
10,16,11,2023,17.5,8,0.3307638888888889,2.6,69.0,0.16
8,1,1,2022,50.0,3,0.0,0.0,67.1,0.02
16,17,1,2023,100.0,1,1.0,0.0,65.8,0.88
17,13,2,2023,100.0,0,1.0,0.0,65.3,0.74
8,5,6,2022,68.0,3,1.0,0.0,77.0,0.58
13,9,6,2023,100.0,0,1.0,0.0,88.4,1.64
17,21,6,2022,100.0,1,1.0,0.0,91.5,3.01
8,1,4,2023,56.5,0,1.0,0.0,68.1,0.63
13,4,4,2023,100.0,0,1.0,0.0,91.4,2.83
14,24,1,2023,100.0,1,1.0,0.0,67.4,1.23
13,25,6,2022,99.0,2,1.0,0.0,93.5,1.95
7,2,11,2022,39.0,3,0.0,0.0,74.3,0.01
10,30,7,2023,75.5,1,1.0,0.0,84.2,0.87
6,7,8,2023,52.0,0,0.0,0.0,78.8,0.05
14,16,3,2023,100.0,0,1.0,0.0,74.4,1.79
18,10,5,2022,100.0,0,1.0,0.0,88.7,2.74
14,9,8,2022,100.0,1,1.0,0.0,91.0,2.4
16,4,10,2023,100.0,1,1.0,0.0,85.9,1.79
12,24,6,2022,96.0,5,1.0,0.6,92.8,1.57
7,31,10,2022,41.0,3,0.0,0.0,69.9,0.0
16,16,11,2023,21.0,5,0.0,0.5,70.3,0.17
10,24,7,2022,67.5,1,1.0,0.0,83.0,1.04
14,23,10,2023,100.0,1,1.0,0.0,83.7,2.72
13,3,2,2023,68.0,4,0.04386388888888889,0.1,70.1,0.45
11,20,12,2023,84.0,1,1.0,0.0,56.0,0.54
7,25,10,2022,42.5,2,0.0,0.0,68.0,0.39
16,20,3,2023,100.0,0,1.0,0.0,69.0,1.24
7,28,12,2022,80.0,0,0.0,0.0,43.9,0.09
13,16,8,2023,90.0,0,1.0,0.0,87.5,1.5
6,1,6,2023,67.5,3,0.0,0.0,71.4,0.34
15,12,10,2023,93.5,4,1.0,0.3,81.3,0.65
16,23,7,2022,100.0,7,0.0,1.6,84.0,0.48
6,26,4,2023,64.5,0,0.0,0.0,65.4,0.03
8,20,12,2022,50.5,1,0.0,0.0,56.1,0.11
9,30,12,2023,53.5,0,1.0,0.0,51.0,0.23
7,21,2,2022,64.5,0,0.0,0.0,56.6,0.13
7,25,8,2023,51.0,0,0.5327666666666667,0.0,76.7,0.34
15,9,12,2023,100.0,2,1.0,0.0,77.2,1.79
11,5,7,2023,77.5,4,1.0,0.4,90.3,1.4
8,2,1,2022,50.0,0,0.043449999999999996,0.0,69.1,0.1
17,23,6,2023,100.0,4,1.0,0.1,82.3,0.6
9,20,11,2022,50.0,3,0.0,0.0,59.0,0.5
15,31,1,2023,100.0,1,1.0,0.0,79.1,0.94
8,9,6,2023,59.0,0,1.0,0.0,76.9,0.76
18,6,8,2023,99.5,1,1.0,0.0,87.5,0.98
14,19,7,2023,100.0,1,1.0,0.0,93.9,1.95
7,5,9,2023,62.0,0,0.34891388888888886,0.0,74.1,0.4
6,4,7,2022,53.0,0,0.0,0.0,75.8,0.1
14,5,4,2023,100.0,1,1.0,0.0,93.9,3.68
8,9,1,2024,0.5,3,0.0,0.0,64.7,0.37
10,20,8,2022,70.5,1,1.0,0.0,83.9,1.03
14,11,9,2023,100.0,7,1.0,1.8,94.0,1.34
5,26,6,2023,50.0,0,0.0,0.0,75.2,0.16
11,16,7,2022,70.5,1,1.0,0.0,83.2,0.95
6,13,10,2022,19.5,1,0.0,0.0,69.9,0.03
14,4,2,2022,100.0,1,1.0,0.0,75.5,1.31
10,7,7,2022,72.0,4,1.0,0.1,85.5,0.94
12,28,6,2022,100.0,0,1.0,0.0,93.1,2.51
7,6,10,2022,46.5,3,0.02269722222222222,0.0,64.5,0.41
15,4,11,2022,100.0,1,1.0,0.0,82.8,1.78
14,20,12,2021,56.5,3,0.0,0.0,71.1,0.73
9,16,6,2023,59.5,2,0.0,0.0,79.3,0.53
12,18,7,2022,84.5,4,1.0,0.1,87.0,1.56
7,29,5,2022,54.5,0,1.0,0.0,71.7,0.33
17,29,8,2023,100.0,1,0.21555833333333332,0.0,86.3,1.32
13,18,7,2023,100.0,1,1.0,0.0,87.5,1.17
8,18,10,2023,60.0,0,1.0,0.0,57.0,0.38
8,27,9,2022,50.5,1,0.0,0.0,76.7,0.16
7,27,2,2022,41.5,0,0.0,0.0,62.9,0.03
11,3,7,2022,88.5,1,1.0,0.0,87.2,1.42
12,28,11,2023,68.5,2,0.0,0.0,59.1,0.68
9,30,8,2022,54.5,4,1.0,0.2,80.2,0.62
7,23,11,2022,83.5,3,0.0,0.0,64.2,0.08
10,22,2,2023,76.0,0,1.0,0.0,69.6,0.36
13,25,4,2022,100.0,1,1.0,0.0,88.3,2.26
12,10,11,2022,19.5,7,0.0,1.7,70.6,0.19
7,19,2,2022,59.5,3,0.0,0.0,67.6,0.05
10,6,8,2023,72.5,4,1.0,0.1,86.1,1.18
8,29,9,2023,56.5,8,1.0,2.8,76.2,0.39
13,11,12,2022,39.0,2,1.0,0.0,74.3,0.87
7,14,7,2022,50.5,2,0.0,0.0,77.7,0.13
13,20,10,2023,100.0,0,1.0,0.0,78.9,1.36
9,26,12,2021,60.0,0,1.0,0.0,58.4,0.21
16,7,10,2022,100.0,0,1.0,0.0,82.2,1.62
13,15,8,2022,80.0,4,1.0,0.2,88.5,1.6
16,6,3,2023,100.0,0,1.0,0.0,83.6,1.35
9,13,3,2022,69.5,0,1.0,0.0,49.9,0.48
11,16,3,2023,100.0,0,1.0,0.0,65.2,1.17
14,15,2,2023,100.0,0,1.0,0.0,72.9,1.59
11,8,11,2022,70.0,4,1.0,0.2,75.9,0.9
14,26,12,2021,100.0,0,1.0,0.0,71.9,0.97
11,4,12,2022,93.0,0,1.0,0.0,71.4,0.96
9,22,4,2023,76.0,1,1.0,0.0,75.4,1.67
18,15,8,2023,69.5,1,0.0,0.0,86.7,0.86
9,9,6,2023,65.5,4,1.0,0.1,79.5,1.07
11,28,6,2022,86.5,0,1.0,0.0,89.7,2.13
10,28,6,2023,61.0,0,1.0,0.0,83.8,0.93
12,23,9,2022,100.0,0,1.0,0.0,86.6,1.45
11,26,6,2022,78.0,1,1.0,0.0,88.1,1.93
10,12,5,2023,86.5,2,1.0,0.0,82.8,1.72
12,18,5,2023,100.0,0,1.0,0.0,89.0,2.04
17,25,6,2023,100.0,0,1.0,0.0,87.4,1.94
15,30,11,2022,100.0,1,1.0,0.0,78.8,0.95
11,28,8,2023,94.5,0,1.0,0.0,88.8,1.81
16,15,12,2023,55.0,1,0.0,0.0,70.7,1.15
9,3,7,2023,63.0,0,1.0,0.0,84.5,1.04
12,24,3,2022,51.5,8,0.0,3.0,72.6,0.31
12,20,6,2023,100.0,6,0.4759972222222222,1.2,80.3,0.68
7,13,8,2023,52.5,0,0.6309833333333333,0.0,80.9,0.36
15,5,4,2023,100.0,2,1.0,0.0,94.1,3.42
9,4,2,2023,65.0,0,1.0,0.0,53.9,0.37
17,1,8,2022,100.0,2,1.0,0.0,93.2,1.5
8,4,3,2022,55.0,0,0.7541666666666667,0.0,59.3,0.37
